epoch,lr,train_loss,val_loss,val_rmse_kw,val_mae_kw,val_r2
0,0.00028000000000000003,0.7500982888802352,0.2367161182595081,63.140350341796875,48.71259307861328,0.7572458386421204
1,0.00046000000000000007,0.2691124225286741,0.23123373091220856,62.40488815307617,43.44773483276367,0.7628681063652039
2,0.00064,0.18250212717811595,0.20279540463549192,58.44160079956055,45.03913116455078,0.7920317649841309
3,0.0008200000000000001,0.17018191278309205,0.18787433239605908,56.25054931640625,44.15492630004883,0.8073334693908691
4,0.001,0.14925566163765827,0.17469402195000258,54.241546630859375,40.108638763427734,0.8208499550819397
5,0.001,0.16014214233590224,0.23544175104528178,62.970157623291016,43.86423110961914,0.7585527300834656
6,0.0009997293623837584,0.14044997038591664,0.1861419334519105,55.9906005859375,39.4534797668457,0.8091100454330444
7,0.0009989177454732933,0.13886319835652333,0.1602201236646032,51.9459342956543,36.69063186645508,0.8356930613517761
8,0.0009975660367597806,0.15085830176172177,0.19058556085238693,56.654972076416016,38.48054504394531,0.8045530915260315
9,0.0009956757143168527,0.13506990556217752,0.1755943608577134,54.38114547729492,38.49063491821289,0.8199266791343689
10,0.0009932488451843476,0.1344727469254131,0.18870208017487344,56.37432861328125,37.302398681640625,0.806484580039978
11,0.0009902880831080306,0.1326668801058094,0.15939395166322834,51.811832427978516,34.29206848144531,0.8365403413772583
12,0.0009867966656377629,0.12075705818072495,0.19455863441763027,57.24245834350586,41.066490173339844,0.8004786968231201
13,0.0009827784105872876,0.13216421307775272,0.17240658080805846,53.885257720947266,37.074764251708984,0.82319575548172
14,0.000978237711859507,0.12808728185238588,0.15349355979206783,50.84381103515625,33.969120025634766,0.8425912261009216
15,0.0009731795346418141,0.12101098254692456,0.16972155132091762,53.46400833129883,35.25897979736328,0.8259493112564087
16,0.0009676094099767331,0.11751689339061742,0.21203605207752008,59.75825119018555,38.57240295410156,0.7825554609298706
17,0.0009615334287138054,0.13670856819665136,0.17236850439199333,53.87930679321289,35.135498046875,0.8232347965240479
18,0.0009549582348493354,0.12225133685533665,0.1506198652373637,50.36561965942383,31.740392684936523,0.8455381989479065
19,0.000947891018261278,0.1209162366127508,0.16395506356420414,52.54791259765625,36.393470764160156,0.8318628668785095
20,0.000940339506847212,0.11898881989241303,0.2069840787049851,59.04206085205078,37.28103256225586,0.7877362966537476
21,0.0009323119580739992,0.12175273078368058,0.17636514550756888,54.500362396240234,34.87099838256836,0.8191362619400024
22,0.0009238171499483629,0.11537599616963673,0.17289798285384647,53.96199417114258,38.262638092041016,0.8226918578147888
23,0.00091486437141827,0.12069828264394739,0.17244041259171533,53.89054489135742,36.1314582824707,0.8231610655784607
24,0.000905463412215599,0.1164708062801151,0.15203168560735514,50.60111618041992,31.988113403320312,0.8440903425216675
25,0.0008956245521512149,0.11918905036672744,0.15906065944684009,51.757633209228516,33.37466812133789,0.8368821144104004
26,0.0008853585498741453,0.10997348280813411,0.19333539290424903,57.062225341796875,35.809757232666016,0.801733136177063
27,0.0008746766311071562,0.1129685258364546,0.18668546873689348,56.07229232788086,38.49753952026367,0.808552622795105
28,0.0008635904763715891,0.11342576942496392,0.164542162149656,52.641910552978516,33.63096618652344,0.8312608003616333
29,0.0008521122082148818,0.11694737341121537,0.16564113105255399,52.817413330078125,34.47979736328125,0.8301337957382202
30,0.000840254377954742,0.12246533252360407,0.17514591151085057,54.31165313720703,36.72589111328125,0.8203865885734558
31,0.0008280299519544635,0.11063072048435527,0.16916088312050032,53.37562942504883,35.68519973754883,0.8265242576599121
32,0.0008154522974444009,0.11321359712722873,0.1510461316815491,50.43684005737305,31.574573516845703,0.8451010584831238
33,0.0008025351679050974,0.11190301929048926,0.21554316006234434,60.250431060791016,39.76885986328125,0.7789589166641235
34,0.0007892926880280571,0.11444147821957086,0.1501843469227598,50.292747497558594,33.097084045410156,0.8459848165512085
35,0.0007757393382706015,0.11010548466246975,0.14943662827295032,50.167396545410156,31.341381072998047,0.8467516303062439
36,0.0007618899390217015,0.12340103112386935,0.17025874461469753,53.548553466796875,33.78230667114258,0.8253983855247498
37,0.0007477596343961016,0.10943727560608184,0.16297033119722792,52.389869689941406,34.336753845214844,0.8328726887702942
38,0.0007333638756744505,0.10504306863080043,0.16346350764153433,52.46908187866211,33.49620056152344,0.832366943359375
39,0.000718718404407554,0.10648741306270121,0.16646512610013367,52.94862365722656,32.88169860839844,0.8292887806892395
40,0.00070383923520322,0.11171944137693436,0.15683841615752445,51.39480972290039,33.255855560302734,0.8391610383987427
41,0.0006887426382145192,0.10933936235415377,0.16760443832949212,53.12950897216797,33.66947937011719,0.8281204104423523
42,0.0006734451213486134,0.10891737483092905,0.15683330908987692,51.39397430419922,35.35860824584961,0.8391662836074829
43,0.000657963412215599,0.10849861098715097,0.1699665335765302,53.50258255004883,36.6805305480957,0.8256980180740356
44,0.0006423144398371131,0.10401007504338404,0.1597040975110127,51.86221694946289,32.90995788574219,0.8362222909927368
45,0.0006265153161346956,0.10738579415749584,0.17959096482216985,54.99652862548828,33.98036193847656,0.8158281445503235
46,0.0006105833172181548,0.10938593968954297,0.16288306527450436,52.3758430480957,33.082786560058594,0.8329622149467468
47,0.0005945358644943945,0.10295755040547079,0.1849239414832631,55.8071174621582,33.8872184753418,0.8103591203689575
48,0.0005783905056173618,0.10371253007289136,0.15549316749872405,51.17392349243164,32.473262786865234,0.8405405879020691
49,0.0005621648952999453,0.10036808030664428,0.1757589566821609,54.40662384033203,36.80134582519531,0.819757878780365
50,0.0005458767760088046,0.09721937402056596,0.14774244510736623,49.88220977783203,30.577688217163086,0.8484890460968018
51,0.000529543958563245,0.10894653322200801,0.17401046122683853,54.13532257080078,33.42484664916992,0.8215509653091431
