timestamp,power_kw,ghi,dni,dhi,poa_global,temp_air,humidity,wind_speed,cloud_cover,zenith_deg,azimuth_solar_deg,is_anomaly,anomaly_type
2023-10-30 18:00:00+05:30,4.588364717933147,12.0,48.2,8.0,12.951851904646343,26.5,46,3.08,0.03,90.11524772642754,255.47215466121628,True,string_fault
2023-10-30 19:00:00+05:30,0.0,0.0,0.0,0.0,0.0,24.2,54,1.94,0.0,104.00830730580006,259.8907759982501,True,string_fault
2023-10-30 20:00:00+05:30,0.0,0.0,0.0,0.0,0.0,22.0,64,1.84,0.0,118.08454324787452,263.91144204911524,True,string_fault
2023-10-30 21:00:00+05:30,0.0,0.0,0.0,0.0,0.0,20.9,69,1.49,0.0,132.2654415877785,267.99375167307926,False,normal
2023-10-30 22:00:00+05:30,0.0,0.0,0.0,0.0,0.0,20.0,76,1.49,0.0,146.48046429729007,272.9144185348985,False,normal
2023-10-30 23:00:00+05:30,0.0,0.0,0.0,0.0,0.0,19.8,77,1.66,0.0,160.5958326271031,281.22738090744144,False,normal
2023-10-31 00:00:00+05:30,0.0,0.0,0.0,0.0,0.0,18.5,84,1.22,0.0,173.5240253313536,316.2051303047672,False,normal
2023-10-31 01:00:00+05:30,0.0,0.0,0.0,0.0,0.0,19.8,74,1.02,0.07,168.9727853672665,66.22814827554441,False,normal
2023-10-31 02:00:00+05:30,0.0,0.0,0.0,0.0,0.0,18.2,83,0.61,0.09,155.20113254133284,82.87303852495126,False,normal
2023-10-31 03:00:00+05:30,0.0,0.0,0.0,0.0,0.0,16.9,91,0.78,0.09,141.02354364151492,89.27890833055403,False,normal
2023-10-31 04:00:00+05:30,0.0,0.0,0.0,0.0,0.0,17.4,87,0.72,0.16,126.81892162877762,93.74384125594868,False,normal
2023-10-31 05:00:00+05:30,0.0,0.0,0.0,0.0,0.0,18.0,83,0.61,0.01,112.67997495608488,97.75079718484083,False,normal
2023-10-31 06:00:00+05:30,0.0,0.0,0.0,0.0,0.0,18.5,74,1.42,0.01,98.67692549760687,101.8898901499283,False,normal
2023-10-31 07:00:00+05:30,29.23761345656841,51.0,204.9,25.0,63.99762987708781,19.1,73,1.3,0.02,84.90128952481442,106.60241124422367,False,normal
2023-10-31 08:00:00+05:30,132.75232996094738,246.0,535.6,77.0,308.1983068591164,22.2,65,1.17,0.0,71.50168645888628,112.42143614812149,False,normal
2023-10-31 09:00:00+05:30,232.6015172708052,465.0,702.7,102.0,554.562458624934,25.2,54,2.21,0.0,58.749442290415786,120.17927313781983,False,normal
2023-10-31 10:00:00+05:30,309.342765803165,651.0,790.1,116.0,759.1151417752441,27.4,46,3.32,0.0,47.1836582618559,131.3015649401459,False,normal
2023-10-31 11:00:00+05:30,358.567746612534,782.0,836.8,124.0,901.8771264132894,28.8,38,3.52,0.0,37.915432479928576,148.00744842793847,False,normal
2023-10-31 12:00:00+05:30,390.71574960729583,843.0,855.9,127.0,968.1473125421558,29.6,36,3.22,0.02,32.950700486960464,171.76532892420528,False,normal
2023-10-31 13:00:00+05:30,375.4568982161611,827.0,846.5,129.0,950.2446655832404,30.1,35,2.83,0.08,34.2193965315672,198.13489878147675,False,normal
2023-10-31 14:00:00+05:30,347.6012033377822,742.0,821.5,125.0,857.9810364797266,30.7,35,1.91,0.64,41.14820422478636,219.21576848435384,False,normal
2023-10-31 15:00:00+05:30,205.6395723819106,456.0,428.2,190.0,515.5663388024293,30.4,36,1.4,1.0,51.49838848851575,233.44223236266384,False,normal
2023-10-31 16:00:00+05:30,111.9883247624582,238.0,250.2,127.0,268.5243642169536,29.7,41,1.02,0.58,63.61727610492137,243.0208679231129,False,normal
2023-10-31 17:00:00+05:30,78.71048081140225,147.0,329.6,71.0,184.0026863101981,27.8,58,1.5,0.02,76.66524131196752,249.87913311110265,False,normal
2023-10-31 18:00:00+05:30,5.328945953277185,13.0,61.1,8.0,14.307627439955176,24.4,51,2.33,0.0,90.23333927275556,255.16844891542664,True,string_fault
2023-10-31 19:00:00+05:30,0.0,0.0,0.0,0.0,0.0,25.6,44,1.6,0.0,104.1096952696171,259.5717072548973,True,string_fault
2023-10-31 20:00:00+05:30,0.0,0.0,0.0,0.0,0.0,21.6,62,2.2,0.0,118.17386142820078,263.5564757479023,True,string_fault
2023-10-31 21:00:00+05:30,0.0,0.0,0.0,0.0,0.0,21.0,62,1.88,0.07,132.34750764175442,267.56801893407663,True,string_fault
2023-10-31 22:00:00+05:30,0.0,0.0,0.0,0.0,0.0,20.2,64,2.31,0.17,146.56270853585468,272.34402703997046,True,string_fault
2023-10-31 23:00:00+05:30,0.0,0.0,0.0,0.0,0.0,19.7,66,2.6,0.49,160.69798002081734,280.2961842247215,True,string_fault
2023-11-01 00:00:00+05:30,0.0,0.0,0.0,0.0,0.0,21.6,53,1.7,0.63,173.76738147845236,314.2598222743675,False,normal
2023-11-01 01:00:00+05:30,0.0,0.0,0.0,0.0,0.0,21.1,55,0.85,0.95,169.1047551059151,67.78865504749501,False,normal
2023-11-01 02:00:00+05:30,0.0,0.0,0.0,0.0,0.0,19.0,66,0.64,0.87,155.26906121002628,83.63071991285653,False,normal
2023-11-01 03:00:00+05:30,0.0,0.0,0.0,0.0,0.0,17.4,74,1.12,0.86,141.082062776697,89.78653675185922,False,normal
2023-11-01 04:00:00+05:30,0.0,0.0,0.0,0.0,0.0,16.5,79,1.8,0.77,126.88078998004217,94.14161783740894,False,normal
2023-11-01 05:00:00+05:30,0.0,0.0,0.0,0.0,0.0,18.0,70,0.89,0.85,112.75124493428754,98.09355594890197,False,normal
2023-11-01 06:00:00+05:30,0.0,0.0,0.0,0.0,0.0,18.2,70,0.92,0.59,98.76227649979953,102.20604718887732,False,normal
2023-11-01 07:00:00+05:30,28.10222353085498,50.0,206.6,24.0,63.31328774088684,18.5,72,0.58,0.35,85.00578172299757,106.91007250150084,False,normal
2023-11-01 08:00:00+05:30,137.58883531074798,246.0,542.5,76.0,310.0280463907889,21.7,64,0.41,0.31,71.6319121795728,112.7337391147272,False,normal
2023-11-01 09:00:00+05:30,234.73036638231,464.0,708.0,100.0,555.4082307620207,24.5,57,1.53,0.29,58.91468181155207,120.5042773844317,False,normal
2023-11-01 10:00:00+05:30,308.04624663666414,651.0,796.3,114.0,761.3013677838253,26.9,49,2.62,0.0,47.39648016711448,131.63281338197447,False,normal
2023-11-01 11:00:00+05:30,359.32727778031017,783.0,843.8,122.0,905.2974627183372,28.4,43,2.65,0.0,38.18715786400078,148.29125310882876,False,normal
2023-11-01 12:00:00+05:30,385.0301089253219,845.0,863.8,125.0,972.6955513269974,29.4,39,2.12,0.0,33.26909144585365,171.86489730489143,False,normal
2023-11-01 13:00:00+05:30,371.3090242045612,831.0,863.1,122.0,957.6810348462474,30.0,36,1.75,0.0,34.5297797486341,197.977578506352,False,normal
2023-11-01 14:00:00+05:30,344.03730672534454,743.0,836.8,117.0,861.9551645889189,30.5,34,1.79,0.0,41.407942554888,218.92554300793324,False,normal
2023-11-01 15:00:00+05:30,282.2900299286447,588.0,779.5,106.0,692.5449652482439,30.5,33,2.3,0.0,51.70575159452834,233.12704200680383,False,normal
2023-11-01 16:00:00+05:30,193.75389404478776,384.0,668.9,89.0,466.7857202121411,29.5,35,2.47,0.0,63.783847278820375,242.71301951533576,False,normal
2023-11-01 17:00:00+05:30,90.74152158126866,163.0,455.6,59.0,214.1633621168599,26.9,51,1.52,0.0,76.80158534595624,249.5792090744728,False,normal
2023-11-01 18:00:00+05:30,6.188809769198853,13.0,61.9,8.0,14.38780755725232,24.6,41,2.02,0.0,90.34712519647944,254.86719142758972,False,normal
2023-11-01 19:00:00+05:30,0.0,0.0,0.0,0.0,0.0,22.8,47,2.51,0.0,104.20650473909578,259.2551336588225,False,normal
2023-11-01 20:00:00+05:30,0.0,0.0,0.0,0.0,0.0,23.4,45,2.0,0.0,118.25821485265698,263.2041707619278,False,normal
2023-11-01 21:00:00+05:30,0.0,0.0,0.0,0.0,0.0,22.0,52,2.0,0.0,132.42401917936473,267.1452089071758,False,normal
2023-11-01 22:00:00+05:30,0.0,0.0,0.0,0.0,0.0,21.3,55,2.15,0.0,146.63836402844942,271.7766283412419,False,normal
2023-11-01 23:00:00+05:30,0.0,0.0,0.0,0.0,0.0,20.8,58,2.5,0.0,160.79123435231412,279.3641243533755,False,normal
2023-11-02 00:00:00+05:30,0.0,0.0,0.0,0.0,0.0,22.5,50,1.58,0.0,173.99808493126795,312.1642655522924,False,normal
2023-11-02 01:00:00+05:30,0.0,0.0,0.0,0.0,0.0,21.9,53,0.72,0.0,169.23013825256567,69.36035326131821,False,normal
2023-11-02 02:00:00+05:30,0.0,0.0,0.0,0.0,0.0,21.1,56,0.51,0.0,155.3355043674327,84.38165463533801,False,normal
2023-11-02 03:00:00+05:30,0.0,0.0,0.0,0.0,0.0,20.4,59,1.46,0.13,141.1408169091655,90.28848865213064,False,normal
2023-11-02 04:00:00+05:30,0.0,0.0,0.0,0.0,0.0,18.8,68,1.75,0.89,126.94370732813172,94.5345368407598,False,normal
2023-11-02 05:00:00+05:30,0.0,0.0,0.0,0.0,0.0,18.9,68,1.49,0.78,112.82401781425966,98.43181959460397,False,normal
2023-11-02 06:00:00+05:30,0.0,0.0,0.0,0.0,0.0,17.4,75,1.02,0.11,98.84938855981368,102.51771851310356,False,normal
2023-11-02 07:00:00+05:30,29.24208478426824,50.0,208.4,24.0,63.76383642664391,17.9,78,0.78,0.01,85.11214618978401,107.21291877881129,False,normal
2023-11-02 08:00:00+05:30,136.39295028188363,246.0,549.6,75.0,311.9040424731319,21.2,69,0.51,0.0,71.76395977905405,113.04047738613713,False,normal
2023-11-02 09:00:00+05:30,233.43542407552133,464.0,713.5,99.0,557.4326573893899,24.2,58,1.17,0.0,59.08144053020443,120.822361418781,False,normal
2023-11-02 10:00:00+05:30,312.1907715958147,649.0,795.1,115.0,760.6967809871003,26.5,54,2.02,0.46,47.61003699444922,131.95500923457746,False,normal
2023-11-02 11:00:00+05:30,360.2573826904113,778.0,840.6,122.0,901.3705568517812,28.3,49,2.3,0.71,38.45796468308141,148.5639885059441,False,normal
2023-11-02 12:00:00+05:30,384.01985296238433,838.0,856.2,127.0,966.3359385503256,29.5,45,2.0,0.86,33.58423704324243,171.95596792169454,False,normal
2023-11-02 13:00:00+05:30,371.9759236321589,823.0,852.9,125.0,949.985372395479,30.1,42,1.6,0.57,34.835737680836715,197.8192317299358,False,normal
2023-11-02 14:00:00+05:30,336.48114785065366,737.0,832.1,117.0,856.7985507861017,30.4,40,1.33,0.57,41.66337096464264,218.6378933934781,False,normal
2023-11-02 15:00:00+05:30,280.8599772635504,588.0,786.4,104.0,694.8027581239786,30.4,39,1.17,0.57,51.90899661669392,232.8148327272998,False,normal
2023-11-02 16:00:00+05:30,190.73287979624996,383.0,670.5,89.0,467.27107605401,29.8,40,1.08,0.83,63.94631748273899,242.40793843685572,False,normal
2023-11-02 17:00:00+05:30,91.15850679310628,160.0,442.4,60.0,210.69118912470043,27.6,61,1.5,0.95,76.93372936130423,249.2818760512233,False,normal
2023-11-02 18:00:00+05:30,6.339153613388276,13.0,50.2,9.0,14.271581156658335,28.1,37,0.36,0.93,90.45653327334344,254.56847269913916,False,normal
2023-11-02 19:00:00+05:30,0.0,0.0,0.0,0.0,0.0,24.7,52,1.52,0.94,104.29867965522172,258.9411746637289,False,normal
2023-11-02 20:00:00+05:30,0.0,0.0,0.0,0.0,0.0,23.0,61,1.84,0.86,118.33756451367437,262.8546906614,False,normal
2023-11-02 21:00:00+05:30,0.0,0.0,0.0,0.0,0.0,21.9,68,1.84,0.81,132.49495612005498,266.7255692338936,False,normal
2023-11-02 22:00:00+05:30,0.0,0.0,0.0,0.0,0.0,20.5,74,2.14,0.31,146.70743140420916,271.21268088576943,False,normal
2023-11-02 23:00:00+05:30,0.0,0.0,0.0,0.0,0.0,22.2,63,1.17,0.14,160.87559361540826,278.4325115310222,False,normal
2023-11-03 00:00:00+05:30,0.0,0.0,0.0,0.0,0.0,21.7,64,0.2,0.21,174.2151617057052,309.912338169476,False,normal
2023-11-03 01:00:00+05:30,0.0,0.0,0.0,0.0,0.0,19.0,78,0.92,0.3,169.3490335354743,70.94132888215307,False,normal
2023-11-03 02:00:00+05:30,0.0,0.0,0.0,0.0,0.0,18.3,79,1.39,0.81,155.40059821306295,85.12550136388307,False,normal
2023-11-03 03:00:00+05:30,0.0,0.0,0.0,0.0,0.0,18.2,79,1.71,0.1,141.19989573633598,90.7845919519284,False,normal
2023-11-03 04:00:00+05:30,0.0,0.0,0.0,0.0,0.0,19.5,71,1.68,0.12,127.00773114044112,94.92246600836631,False,normal
2023-11-03 05:00:00+05:30,0.0,0.0,0.0,0.0,0.0,19.4,71,1.35,0.37,112.89832503323818,98.76546960004192,False,normal
2023-11-03 06:00:00+05:30,0.0,0.0,0.0,0.0,0.0,19.0,74,0.92,1.0,98.93826862171927,102.8247899975405,False,normal
2023-11-03 07:00:00+05:30,27.312241170212356,48.0,186.0,25.0,60.65279577821563,19.4,75,0.54,0.99,85.22036394958018,107.51083629757504,False,normal
2023-11-03 08:00:00+05:30,130.93503300092004,238.0,514.7,79.0,301.1039156865573,22.5,67,0.67,0.86,71.89778041622247,113.34153830945117,False,normal
2023-11-03 09:00:00+05:30,233.74391551684977,457.0,699.4,101.0,550.093772246759,25.2,58,1.6,0.43,59.24963380421259,121.13342589382523,False,normal
2023-11-03 10:00:00+05:30,307.17483224281455,641.0,784.9,116.0,752.7378258826993,27.4,52,2.51,0.34,47.824204556282254,132.2681095191606,False,normal
2023-11-03 11:00:00+05:30,353.57393018173934,770.0,829.7,125.0,893.5546257560908,29.1,45,3.01,0.97,38.727705376403854,148.82575136361362,False,normal
2023-11-03 12:00:00+05:30,383.344530742652,840.0,864.1,125.0,970.827411630741,30.1,41,2.72,0.9,33.89601391156887,172.03869794862976,False,normal
2023-11-03 13:00:00+05:30,374.4227240828747,819.0,846.2,129.0,946.7995854285524,30.7,38,2.41,0.95,35.13716273053608,197.65982732122177,False,normal
2023-11-03 14:00:00+05:30,338.9450401327403,730.0,811.2,128.0,849.2751260149284,31.0,36,2.26,0.97,41.914371716264576,218.35275899504063,False,normal
2023-11-03 15:00:00+05:30,277.2492327582176,582.0,773.6,108.0,688.849752992309,31.0,35,2.11,0.97,52.10801004579144,232.5056020697483,False,normal
2023-11-03 16:00:00+05:30,193.73805295365517,380.0,660.6,92.0,464.6065168170183,30.4,37,1.7,0.53,64.10458704730016,242.10566598170652,False,normal
2023-11-03 17:00:00+05:30,93.27442430393278,162.0,464.7,58.0,216.02980809700148,27.6,56,1.72,0.85,77.0615899398412,248.9872042321495,False,normal
2023-11-03 18:00:00+05:30,5.887557088482011,12.0,50.9,8.0,13.230281555278436,26.9,41,1.17,0.84,90.5614966551362,254.2723874672008,False,normal
2023-11-03 19:00:00+05:30,0.0,0.0,0.0,0.0,0.0,23.4,54,1.91,0.87,104.38617003351108,258.6299539148432,False,normal
2023-11-03 20:00:00+05:30,0.0,0.0,0.0,0.0,0.0,25.5,42,0.86,0.96,118.41187835119815,262.50820341820184,False,normal
2023-11-03 21:00:00+05:30,0.0,0.0,0.0,0.0,0.0,24.3,46,0.71,0.92,132.5603066741643,266.3093525939639,False,normal
2023-11-03 22:00:00+05:30,0.0,0.0,0.0,0.0,0.0,21.1,60,1.53,1.0,146.7699223994553,270.6526505179699,False,normal
2023-11-03 23:00:00+05:30,0.0,0.0,0.0,0.0,0.0,22.6,52,0.32,0.65,160.9510768607964,277.5026928333655,False,normal
2023-11-04 00:00:00+05:30,0.0,0.0,0.0,0.0,0.0,21.0,61,2.0,0.96,174.4175965746615,307.4998865994945,False,normal
2023-11-04 01:00:00+05:30,0.0,0.0,0.0,0.0,0.0,20.0,66,2.15,0.96,169.46155603710656,72.52960143717803,False,normal
2023-11-04 02:00:00+05:30,0.0,0.0,0.0,0.0,0.0,18.9,71,2.6,0.89,155.4644768146605,85.86192501052199,False,normal
2023-11-04 03:00:00+05:30,0.0,0.0,0.0,0.0,0.0,19.7,64,1.88,0.17,141.25938460853456,91.2746747874616,False,normal
2023-11-04 04:00:00+05:30,0.0,0.0,0.0,0.0,0.0,20.1,61,1.34,0.0,127.07291374874194,95.30527240997958,False,normal
2023-11-04 05:00:00+05:30,0.0,0.0,0.0,0.0,0.0,20.0,61,0.91,0.36,112.97419241155686,99.0943869201418,False,normal
2023-11-04 06:00:00+05:30,0.0,0.0,0.0,0.0,0.0,20.0,66,1.13,0.95,99.02891766876095,103.1271475059712,False,normal
2023-11-04 07:00:00+05:30,26.907074890896038,47.0,187.6,24.0,59.92341372421598,20.1,68,0.91,0.95,85.33040984779001,107.803712106952,False,normal
2023-11-04 08:00:00+05:30,128.34497958716574,237.0,525.0,76.0,302.0959283516713,22.8,62,0.73,0.9,72.03331905892709,113.63681140014478,False,normal
2023-11-04 09:00:00+05:30,228.3832724355946,453.0,693.0,102.0,546.5934633825138,25.5,53,2.11,0.96,59.41917123668911,121.43737569368096,False,normal
2023-11-04 10:00:00+05:30,302.44367647529,636.0,779.2,117.0,748.424685578033,27.5,48,3.21,0.78,48.038854273519455,132.57207768130274,False,normal
2023-11-04 11:00:00+05:30,354.0691368937227,765.0,826.4,125.0,889.5107784305933,29.1,46,3.81,0.91,38.99623038808237,149.07664296555993,False,normal
2023-11-04 12:00:00+05:30,368.6248084926279,826.0,850.3,125.0,956.1974049240248,30.1,43,3.41,0.63,34.20429793113423,172.11324505120342,False,normal
2023-11-04 13:00:00+05:30,369.3172644275763,812.0,838.3,131.0,940.2852272717308,30.6,41,3.01,0.51,35.43394774486508,197.4993436148139,False,normal
2023-11-04 14:00:00+05:30,323.1136929833803,692.0,771.1,122.0,806.1106857169555,30.7,41,2.6,0.19,42.16082958796198,218.07008858512643,False,normal
2023-11-04 15:00:00+05:30,255.18482959392708,545.0,696.7,120.0,643.401279144503,30.7,39,2.01,0.19,52.302681983417,232.19935389152445,False,normal
2023-11-04 16:00:00+05:30,173.77339931201334,346.0,581.3,94.0,421.55821812111685,30.2,40,1.3,0.41,64.25856059484582,241.8062481730309,False,normal
2023-11-04 17:00:00+05:30,83.59920671362455,147.0,410.5,56.0,195.21020480090036,28.9,56,0.92,0.13,77.18508854982463,248.6952678081961,False,normal
2023-11-04 18:00:00+05:30,5.28865595905331,11.0,51.6,7.0,12.18850110294295,26.3,49,1.94,0.26,90.66195397353826,253.9790341213763,False,normal
2023-11-04 19:00:00+05:30,0.0,0.0,0.0,0.0,0.0,26.7,44,0.32,0.03,104.4689320277819,258.32159857751054,False,normal
2023-11-04 20:00:00+05:30,0.0,0.0,0.0,0.0,0.0,23.5,59,1.1,0.61,118.48113128893372,262.16488055953005,False,normal
2023-11-04 21:00:00+05:30,0.0,0.0,0.0,0.0,0.0,23.1,60,1.22,1.0,132.62006735261664,265.8968154654912,False,normal
2023-11-04 22:00:00+05:30,0.0,0.0,0.0,0.0,0.0,21.1,71,1.8,1.0,146.82585985052043,270.09700804720194,False,normal
2023-11-04 23:00:00+05:30,0.0,0.0,0.0,0.0,0.0,20.5,74,1.7,1.0,161.01772442992,276.5760423278962,False,normal
2023-11-05 00:00:00+05:30,0.0,0.0,0.0,0.0,0.0,20.5,74,1.27,0.99,174.60435113056968,304.9254476067422,False,normal
2023-11-05 01:00:00+05:30,0.0,0.0,0.0,0.0,0.0,19.8,76,0.72,0.98,169.56783748381204,74.12313765575084,False,normal
2023-11-05 02:00:00+05:30,0.0,0.0,0.0,0.0,0.0,18.9,79,1.25,1.0,155.52727216013108,86.59059725490926,False,normal
2023-11-05 03:00:00+05:30,0.0,0.0,0.0,0.0,0.0,18.0,82,1.02,1.0,141.31936470434704,91.75856590163198,False,normal
2023-11-05 04:00:00+05:30,0.0,0.0,0.0,0.0,0.0,17.6,84,1.82,0.99,127.13930257226896,95.68282283693264,False,normal
2023-11-05 05:00:00+05:30,0.0,0.0,0.0,0.0,0.0,19.4,71,1.43,1.0,113.05164041938286,99.41845237998392,False,normal
2023-11-05 06:00:00+05:30,0.0,0.0,0.0,0.0,0.0,18.6,84,1.99,1.0,99.1213310375744,103.42467728754532,False,normal
2023-11-05 07:00:00+05:30,21.17118799123711,41.0,90.6,30.0,47.49434497489755,20.7,76,1.58,1.0,85.44225292034639,108.09143448678724,False,normal
2023-11-05 08:00:00+05:30,101.46746541131898,198.0,266.1,117.0,232.92920807388796,23.2,68,1.08,1.0,72.17051492905202,113.92618873646067,False,normal
2023-11-05 09:00:00+05:30,201.6925660948004,407.0,482.2,164.0,476.7136106266001,25.8,59,1.94,1.0,59.58995721053839,121.73412025769682,False,normal
2023-11-05 10:00:00+05:30,287.43297637360365,599.0,648.3,169.0,697.4824662851407,27.9,53,2.8,1.0,48.25385378557297,132.8668836793259,False,normal
2023-11-05 11:00:00+05:30,329.5935325091058,723.0,690.9,190.0,832.974922435571,29.5,45,3.21,1.0,39.26338874822498,149.31676889807937,False,normal
2023-11-05 12:00:00+05:30,362.65831742366953,794.0,742.7,184.0,913.5425831342802,30.5,41,3.03,0.99,34.50896470363016,172.17976707448588,False,normal
2023-11-05 13:00:00+05:30,353.2005778014672,790.0,774.7,163.0,912.5006397302922,31.0,39,3.01,0.66,35.72598632644582,197.3377674437472,False,normal
2023-11-05 14:00:00+05:30,328.2693366038735,694.0,755.1,138.0,808.4691347043295,31.3,37,2.69,1.0,42.40263199572798,217.7898395168466,False,normal
2023-11-05 15:00:00+05:30,274.9237065994434,564.0,736.0,117.0,669.1398135893094,31.2,36,2.19,0.83,52.49290617154519,231.89609776435455,False,normal
2023-11-05 16:00:00+05:30,182.48990023176103,360.0,617.0,94.0,441.4790317693031,30.8,38,1.43,0.7,64.40814701773105,241.50973526154104,False,normal
2023-11-05 17:00:00+05:30,79.79789443454592,140.0,391.6,54.0,186.51140292737,30.5,35,0.9,0.08,77.30415148126576,248.40614448983456,False,normal
2023-11-05 18:00:00+05:30,4.796314644597772,10.0,39.2,7.0,10.91858717236212,29.2,40,0.22,0.97,90.75784924391692,253.688514201482,False,normal
2023-11-05 19:00:00+05:30,0.0,0.0,0.0,0.0,0.0,25.4,59,1.68,1.0,104.54692780702334,258.0162387639325,False,normal
2023-11-05 20:00:00+05:30,0.0,0.0,0.0,0.0,0.0,25.4,52,2.01,0.97,118.54530507890084,261.82489643691395,False,normal
2023-11-05 21:00:00+05:30,0.0,0.0,0.0,0.0,0.0,24.9,45,1.66,0.37,132.67424277692862,265.48821702909123,False,normal
2023-11-05 22:00:00+05:30,0.0,0.0,0.0,0.0,0.0,22.5,55,2.43,0.06,146.87527745626898,269.54622700213554,False,normal
2023-11-05 23:00:00+05:30,0.0,0.0,0.0,0.0,0.0,24.2,42,1.8,0.01,161.0755978245972,275.65395116309,False,normal
2023-11-06 00:00:00+05:30,0.0,0.0,0.0,0.0,0.0,23.6,44,1.39,0.1,174.77438879543098,302.1910262110822,False,normal
2023-11-06 01:00:00+05:30,0.0,0.0,0.0,0.0,0.0,22.1,50,1.78,0.94,169.66802641179345,75.71986536646273,False,normal
2023-11-06 02:00:00+05:30,0.0,0.0,0.0,0.0,0.0,19.9,62,2.3,0.99,155.589114290421,87.31119669663883,False,normal
2023-11-06 03:00:00+05:30,0.0,0.0,0.0,0.0,0.0,19.0,66,2.56,0.98,141.37991329022512,92.2360948009174,False,normal
2023-11-06 04:00:00+05:30,0.0,0.0,0.0,0.0,0.0,18.7,67,2.39,1.0,127.20694042783332,96.0549840081552,False,normal
2023-11-06 05:00:00+05:30,0.0,0.0,0.0,0.0,0.0,18.8,66,1.98,0.97,113.1306845208682,99.7375469015775,False,normal
2023-11-06 06:00:00+05:30,0.0,0.0,0.0,0.0,0.0,19.1,66,1.63,1.0,99.21549880020868,103.71726621326184,False,normal
2023-11-06 07:00:00+05:30,22.12574108158366,42.0,116.3,28.0,50.52152681200396,19.7,69,1.2,1.0,85.555856823982,108.37389318401812,False,normal
2023-11-06 08:00:00+05:30,113.48395821107808,215.0,384.0,99.0,265.6685863257748,22.5,63,0.64,1.0,72.3093019881693,114.20956517304865,False,normal
2023-11-06 09:00:00+05:30,212.04609056197503,424.0,570.5,138.0,505.9258210216431,25.2,57,1.61,1.0,59.76189143809158,122.0235736981772,False,normal
2023-11-06 10:00:00+05:30,290.2214052968496,608.0,679.9,159.0,711.878777266081,27.6,51,3.01,1.0,48.46906753815646,133.15250384059323,False,normal
2023-11-06 11:00:00+05:30,345.8656693868392,750.0,791.1,142.0,873.3930171793161,29.4,43,3.71,0.96,39.529028587812206,149.54623858196527,False,normal
2023-11-06 12:00:00+05:30,369.8566550282114,806.0,791.9,158.0,932.830004041195,30.4,38,3.6,0.65,34.80988991442666,172.2384215590215,False,normal
2023-11-06 13:00:00+05:30,362.8717738105629,807.0,847.0,124.0,938.9279347491928,31.0,36,3.2,0.42,36.01317301080026,197.1750931419059,False,normal
2023-11-06 14:00:00+05:30,331.4532194907068,720.0,820.7,118.0,844.0670810669433,31.3,35,2.73,0.96,42.63966899103104,217.5119769293837,False,normal
2023-11-06 15:00:00+05:30,256.70586415412185,542.0,649.9,149.0,638.5831299113302,31.1,35,2.15,1.0,52.67857991057718,231.5958484392388,False,normal
2023-11-06 16:00:00+05:30,155.84955974697124,321.0,394.2,152.0,376.86984197460856,30.4,38,1.41,1.0,64.55325934910826,241.2161812882885,False,normal
2023-11-06 17:00:00+05:30,61.42921812551206,123.0,160.8,88.0,143.12653477527363,28.2,62,1.77,1.0,77.4187096862506,248.11991509627904,False,normal
2023-11-06 18:00:00+05:30,4.4705832155215575,10.0,13.2,9.0,10.099736665412149,24.5,51,2.45,1.0,90.84913167639588,253.40093196668792,False,normal
2023-11-06 19:00:00+05:30,0.0,0.0,0.0,0.0,0.0,24.3,46,2.35,1.0,104.62012534053116,257.714007036,False,normal
2023-11-06 20:00:00+05:30,0.0,0.0,0.0,0.0,0.0,22.6,47,2.16,0.99,118.6043880584576,261.48842758276595,False,normal
2023-11-06 21:00:00+05:30,0.0,0.0,0.0,0.0,0.0,21.4,54,2.92,1.0,132.72284539945122,265.08381818020746,False,normal
2023-11-06 22:00:00+05:30,0.0,0.0,0.0,0.0,0.0,21.2,53,2.47,0.99,146.91821944037736,269.00078153814667,False,normal
2023-11-06 23:00:00+05:30,0.0,0.0,0.0,0.0,0.0,23.5,42,1.93,1.0,161.124779347154,274.7378176928407,False,normal
2023-11-07 00:00:00+05:30,0.0,0.0,0.0,0.0,0.0,22.9,44,1.84,1.0,174.92670738071484,299.3028633996629,False,normal
2023-11-07 01:00:00+05:30,0.0,0.0,0.0,0.0,0.0,22.4,47,1.92,0.92,169.76228815795565,77.31768792801336,False,normal
2023-11-07 02:00:00+05:30,0.0,0.0,0.0,0.0,0.0,19.6,61,2.19,1.0,155.65013142877498,88.02340885324259,False,normal
2023-11-07 03:00:00+05:30,0.0,0.0,0.0,0.0,0.0,19.5,63,1.88,1.0,141.4411039735565,92.70709182391084,False,normal
2023-11-07 04:00:00+05:30,0.0,0.0,0.0,0.0,0.0,18.2,71,1.97,0.98,127.27586582610591,96.42162270862764,False,normal
2023-11-07 05:00:00+05:30,0.0,0.0,0.0,0.0,0.0,18.1,72,1.92,1.0,113.21133550790285,100.05155167065816,False,normal
2023-11-07 06:00:00+05:30,0.0,0.0,0.0,0.0,0.0,18.4,75,1.75,1.0,99.3114061323322,104.00480195659634,False,normal
2023-11-07 07:00:00+05:30,24.59665990815865,43.0,167.8,23.0,55.15880444324019,19.7,71,0.81,1.0,85.67118024520563,108.6509795947523,False,normal
2023-11-07 08:00:00+05:30,122.48880960782203,227.0,500.5,77.0,292.035357401801,22.5,66,0.41,1.0,72.44960939576637,114.48683849791706,False,normal
